State,Age Group,Gender,Race,Poverty Rate,Year
Hawaii,0-18,Male,Asian,0.00028,2016
Hawaii,0-18,Male,AmericanIndian,0,2016
Hawaii,0-18,Male,OtherPacific_Islander,0.00014,2016
Hawaii,0-18,Male,TwoOrMore_Races,0.000245,2016
Hawaii,0-18,Female,NonHispanic_White,0.000294,2016
Hawaii,0-18,Female,AfricanAmerican,0,2016
Hawaii,0-18,Female,Hispanic,0.000441,2016
Hawaii,0-18,Female,Asian,0.000392,2016
Hawaii,0-18,Female,AmericanIndian,0,2016
Hawaii,0-18,Female,OtherPacific_Islander,0.000196,2016
Hawaii,0-18,Female,TwoOrMore_Races,0.000343,2016
Hawaii,19-64,Male,NonHispanic_White,0.00021,2016
Hawaii,19-64,Male,AfricanAmerican,0,2016
Hawaii,19-64,Male,Hispanic,0.000315,2016
Hawaii,19-64,Male,Asian,0.00028,2016
Hawaii,19-64,Male,AmericanIndian,0,2016
Hawaii,19-64,Male,OtherPacific_Islander,0.00014,2016
Hawaii,19-64,Male,TwoOrMore_Races,0.000245,2016
Hawaii,19-64,Female,NonHispanic_White,0.000294,2016
Hawaii,19-64,Female,AfricanAmerican,0,2016
Hawaii,19-64,Female,Hispanic,0.000441,2016
Hawaii,19-64,Female,Asian,0.000392,2016
Hawaii,19-64,Female,AmericanIndian,0,2016
Hawaii,19-64,Female,OtherPacific_Islander,0.000196,2016
Hawaii,19-64,Female,TwoOrMore_Races,0.000343,2016
Hawaii,65+,Male,NonHispanic_White,0.00021,2016
Hawaii,65+,Male,AfricanAmerican,0,2016
Hawaii,65+,Male,Hispanic,0.000315,2016
Hawaii,65+,Male,Asian,0.00028,2016
Hawaii,65+,Male,AmericanIndian,0,2016
Hawaii,65+,Male,OtherPacific_Islander,0.00014,2016
Hawaii,65+,Male,TwoOrMore_Races,0.000245,2016
Hawaii,65+,Female,NonHispanic_White,0.000294,2016
Hawaii,65+,Female,AfricanAmerican,0,2016
Hawaii,65+,Female,Hispanic,0.000441,2016
Hawaii,65+,Female,Asian,0.000392,2016
Hawaii,65+,Female,AmericanIndian,0,2016
Hawaii,65+,Female,OtherPacific_Islander,0.000196,2016
Hawaii,65+,Female,TwoOrMore_Races,0.000343,2016
Idaho,0-18,Male,NonHispanic_White,0.0011,2016
Idaho,0-18,Male,AfricanAmerican,0,2016
Idaho,0-18,Male,Hispanic,0.0022,2016
Idaho,0-18,Male,Asian,0,2016
Idaho,0-18,Male,AmericanIndian,0.00209,2016
Idaho,0-18,Male,OtherPacific_Islander,0.00154,2016
Idaho,0-18,Male,TwoOrMore_Races,0.00121,2016
Idaho,0-18,Female,NonHispanic_White,0.00132,2016
Idaho,0-18,Female,AfricanAmerican,0,2016
Idaho,0-18,Female,Hispanic,0.00264,2016
Idaho,0-18,Female,Asian,0,2016
Idaho,0-18,Female,AmericanIndian,0.002508,2016
Idaho,0-18,Female,OtherPacific_Islander,0.001848,2016
Idaho,0-18,Female,TwoOrMore_Races,0.001452,2016
Idaho,19-64,Male,NonHispanic_White,0.0011,2016
Idaho,19-64,Male,AfricanAmerican,0,2016
Idaho,19-64,Male,Hispanic,0.0022,2016
Idaho,19-64,Male,Asian,0,2016
Idaho,19-64,Male,AmericanIndian,0.00209,2016
Idaho,19-64,Male,OtherPacific_Islander,0.00154,2016
Idaho,19-64,Male,TwoOrMore_Races,0.00121,2016
Idaho,19-64,Female,NonHispanic_White,0.00132,2016
Idaho,19-64,Female,AfricanAmerican,0,2016
Idaho,19-64,Female,Hispanic,0.00264,2016
Idaho,19-64,Female,Asian,0,2016
Idaho,19-64,Female,AmericanIndian,0.002508,2016
Idaho,19-64,Female,OtherPacific_Islander,0.001848,2016
Idaho,19-64,Female,TwoOrMore_Races,0.001452,2016
Idaho,65+,Male,NonHispanic_White,0.0011,2016
Idaho,65+,Male,AfricanAmerican,0,2016
Idaho,65+,Male,Hispanic,0.0022,2016
Idaho,65+,Male,Asian,0,2016
Idaho,65+,Male,AmericanIndian,0.00209,2016
Idaho,65+,Male,OtherPacific_Islander,0.00154,2016
Idaho,65+,Male,TwoOrMore_Races,0.00121,2016
Idaho,65+,Female,NonHispanic_White,0.00132,2016
Idaho,65+,Female,AfricanAmerican,0,2016
Idaho,65+,Female,Hispanic,0.00264,2016
Idaho,65+,Female,Asian,0,2016
Idaho,65+,Female,AmericanIndian,0.002508,2016
Idaho,65+,Female,OtherPacific_Islander,0.001848,2016
Idaho,65+,Female,TwoOrMore_Races,0.001452,2016
Illinois,0-18,Male,NonHispanic_White,0.000616,2016
Illinois,0-18,Male,AfricanAmerican,0.002112,2016
Illinois,0-18,Male,Hispanic,0.001144,2016
Illinois,0-18,Male,Asian,0.00088,2016
Illinois,0-18,Male,AmericanIndian,0.000968,2016
Illinois,0-18,Male,OtherPacific_Islander,0.001408,2016
Illinois,0-18,Male,TwoOrMore_Races,0.000968,2016
Illinois,0-18,Female,NonHispanic_White,0.000847,2016
Illinois,0-18,Female,AfricanAmerican,0.002904,2016
Illinois,0-18,Female,Hispanic,0.001573,2016
Illinois,0-18,Female,Asian,0.00121,2016
Illinois,0-18,Female,AmericanIndian,0.001331,2016
Illinois,0-18,Female,OtherPacific_Islander,0.001936,2016
Illinois,0-18,Female,TwoOrMore_Races,0.001331,2016
Illinois,19-64,Male,NonHispanic_White,0.000616,2016
Illinois,19-64,Male,AfricanAmerican,0.002112,2016
Illinois,19-64,Male,Hispanic,0.001144,2016
Illinois,19-64,Male,Asian,0.00088,2016
Illinois,19-64,Male,AmericanIndian,0.000968,2016
Illinois,19-64,Male,OtherPacific_Islander,0.001408,2016
Illinois,19-64,Male,TwoOrMore_Races,0.000968,2016
Illinois,19-64,Female,NonHispanic_White,0.000847,2016
Illinois,19-64,Female,AfricanAmerican,0.002904,2016
Illinois,19-64,Female,Hispanic,0.001573,2016
Illinois,19-64,Female,Asian,0.00121,2016
Illinois,19-64,Female,AmericanIndian,0.001331,2016
Illinois,19-64,Female,OtherPacific_Islander,0.001936,2016
Illinois,19-64,Female,TwoOrMore_Races,0.001331,2016
Illinois,65+,Male,NonHispanic_White,0.000616,2016
Illinois,65+,Male,AfricanAmerican,0.002112,2016
Illinois,65+,Male,Hispanic,0.001144,2016
Illinois,65+,Male,Asian,0.00088,2016
Illinois,65+,Male,AmericanIndian,0.000968,2016
Illinois,65+,Male,OtherPacific_Islander,0.001408,2016
Illinois,65+,Male,TwoOrMore_Races,0.000968,2016
Illinois,65+,Female,NonHispanic_White,0.000847,2016
Illinois,65+,Female,AfricanAmerican,0.002904,2016
Illinois,65+,Female,Hispanic,0.001573,2016
Illinois,65+,Female,Asian,0.00121,2016
Illinois,65+,Female,AmericanIndian,0.001331,2016
Illinois,65+,Female,OtherPacific_Islander,0.001936,2016
Illinois,65+,Female,TwoOrMore_Races,0.001331,2016
Indiana,0-18,Male,NonHispanic_White,0.000972,2016
Indiana,0-18,Male,AfricanAmerican,0.0027,2016
Indiana,0-18,Male,Hispanic,0.002268,2016
Indiana,0-18,Male,Asian,0.002052,2016
Indiana,0-18,Male,AmericanIndian,0,2016
Indiana,0-18,Male,OtherPacific_Islander,0.002052,2016
Indiana,0-18,Male,TwoOrMore_Races,0.001296,2016
Indiana,0-18,Female,NonHispanic_White,0.001296,2016
Indiana,0-18,Female,AfricanAmerican,0.0036,2016
Indiana,0-18,Female,Hispanic,0.003024,2016
Indiana,0-18,Female,Asian,0.002736,2016
Indiana,0-18,Female,AmericanIndian,0,2016
Indiana,0-18,Female,OtherPacific_Islander,0.002736,2016
Indiana,0-18,Female,TwoOrMore_Races,0.001728,2016
Indiana,19-64,Male,NonHispanic_White,0.000972,2016
Indiana,19-64,Male,AfricanAmerican,0.0027,2016
Indiana,19-64,Male,Hispanic,0.002268,2016
Indiana,19-64,Male,Asian,0.002052,2016
Indiana,19-64,Male,AmericanIndian,0,2016
Indiana,19-64,Male,OtherPacific_Islander,0.002052,2016
Indiana,19-64,Male,TwoOrMore_Races,0.001296,2016
Indiana,19-64,Female,NonHispanic_White,0.001296,2016
Indiana,19-64,Female,AfricanAmerican,0.0036,2016
Indiana,19-64,Female,Hispanic,0.003024,2016
Indiana,19-64,Female,Asian,0.002736,2016
Indiana,19-64,Female,AmericanIndian,0,2016
Indiana,19-64,Female,OtherPacific_Islander,0.002736,2016
Indiana,19-64,Female,TwoOrMore_Races,0.001728,2016
Indiana,65+,Male,NonHispanic_White,0.000972,2016
Indiana,65+,Male,AfricanAmerican,0.0027,2016
Indiana,65+,Male,Hispanic,0.002268,2016
Indiana,65+,Male,Asian,0.002052,2016
Indiana,65+,Male,AmericanIndian,0,2016
Indiana,65+,Male,OtherPacific_Islander,0.002052,2016
Indiana,65+,Male,TwoOrMore_Races,0.001296,2016
Indiana,65+,Female,NonHispanic_White,0.001296,2016
Indiana,65+,Female,AfricanAmerican,0.0036,2016
Indiana,65+,Female,Hispanic,0.003024,2016
Indiana,65+,Female,Asian,0.002736,2016
Indiana,65+,Female,AmericanIndian,0,2016
Indiana,65+,Female,OtherPacific_Islander,0.002736,2016
Indiana,65+,Female,TwoOrMore_Races,0.001728,2016
Iowa,0-18,Male,NonHispanic_White,0.000504,2016
Iowa,0-18,Male,AfricanAmerican,0.001584,2016
Iowa,0-18,Male,Hispanic,0.00144,2016
Iowa,0-18,Male,Asian,0.000864,2016
Iowa,0-18,Male,AmericanIndian,0.00216,2016
Iowa,0-18,Male,OtherPacific_Islander,0.001152,2016
Iowa,0-18,Male,TwoOrMore_Races,0.000648,2016
Iowa,0-18,Female,NonHispanic_White,0.00063,2016
Iowa,0-18,Female,AfricanAmerican,0.00198,2016
Iowa,0-18,Female,Hispanic,0.0018,2016
Iowa,0-18,Female,Asian,0.00108,2016
Iowa,0-18,Female,AmericanIndian,0.0027,2016
Iowa,0-18,Female,OtherPacific_Islander,0.00144,2016
Iowa,0-18,Female,TwoOrMore_Races,0.00081,2016
Iowa,19-64,Male,NonHispanic_White,0.000504,2016
Iowa,19-64,Male,AfricanAmerican,0.001584,2016
Iowa,19-64,Male,Hispanic,0.00144,2016
Iowa,19-64,Male,Asian,0.000864,2016
Iowa,19-64,Male,AmericanIndian,0.00216,2016
Iowa,19-64,Male,OtherPacific_Islander,0.001152,2016
Iowa,19-64,Male,TwoOrMore_Races,0.000648,2016
Iowa,19-64,Female,NonHispanic_White,0.00063,2016
Iowa,19-64,Female,AfricanAmerican,0.00198,2016
Iowa,19-64,Female,Hispanic,0.0018,2016
Iowa,19-64,Female,Asian,0.00108,2016
Iowa,19-64,Female,AmericanIndian,0.0027,2016
Iowa,19-64,Female,OtherPacific_Islander,0.00144,2016
Iowa,19-64,Female,TwoOrMore_Races,0.00081,2016
Iowa,65+,Male,NonHispanic_White,0.000504,2016
Iowa,65+,Male,AfricanAmerican,0.001584,2016
Iowa,65+,Male,Hispanic,0.00144,2016
Iowa,65+,Male,Asian,0.000864,2016
Iowa,65+,Male,AmericanIndian,0.00216,2016
Iowa,65+,Male,OtherPacific_Islander,0.001152,2016
Iowa,65+,Male,TwoOrMore_Races,0.000648,2016
Iowa,65+,Female,NonHispanic_White,0.00063,2016
Iowa,65+,Female,AfricanAmerican,0.00198,2016
Iowa,65+,Female,Hispanic,0.0018,2016
Iowa,65+,Female,Asian,0.00108,2016
Iowa,65+,Female,AmericanIndian,0.0027,2016
Iowa,65+,Female,OtherPacific_Islander,0.00144,2016
Iowa,65+,Female,TwoOrMore_Races,0.00081,2016
Kansas,0-18,Male,NonHispanic_White,0.00056,2016
Kansas,0-18,Male,AfricanAmerican,0.00192,2016
Kansas,0-18,Male,Hispanic,0.0012,2016
Kansas,0-18,Male,Asian,0.00088,2016
Kansas,0-18,Male,AmericanIndian,0.00104,2016
Kansas,0-18,Male,OtherPacific_Islander,0.00104,2016
Kansas,0-18,Male,TwoOrMore_Races,0.0008,2016
Kansas,0-18,Female,NonHispanic_White,0.0007,2016
Kansas,0-18,Female,AfricanAmerican,0.0024,2016
Kansas,0-18,Female,Hispanic,0.0015,2016
Kansas,0-18,Female,Asian,0.0011,2016
Kansas,0-18,Female,AmericanIndian,0.0013,2016
Kansas,0-18,Female,OtherPacific_Islander,0.0013,2016
Kansas,0-18,Female,TwoOrMore_Races,0.001,2016
Kansas,19-64,Male,NonHispanic_White,0.00056,2016
Kansas,19-64,Male,AfricanAmerican,0.00192,2016
Kansas,19-64,Male,Hispanic,0.0012,2016
Kansas,19-64,Male,Asian,0.00088,2016
Kansas,19-64,Male,AmericanIndian,0.00104,2016
Kansas,19-64,Male,OtherPacific_Islander,0.00104,2016
Kansas,19-64,Male,TwoOrMore_Races,0.0008,2016
Kansas,19-64,Female,NonHispanic_White,0.0007,2016
Kansas,19-64,Female,AfricanAmerican,0.0024,2016
Kansas,19-64,Female,Hispanic,0.0015,2016
Kansas,19-64,Female,Asian,0.0011,2016
Kansas,19-64,Female,AmericanIndian,0.0013,2016
Kansas,19-64,Female,OtherPacific_Islander,0.0013,2016
Kansas,19-64,Female,TwoOrMore_Races,0.001,2016
Kansas,65+,Male,NonHispanic_White,0.00056,2016
Kansas,65+,Male,AfricanAmerican,0.00192,2016
Kansas,65+,Male,Hispanic,0.0012,2016
Kansas,65+,Male,Asian,0.00088,2016
Kansas,65+,Male,AmericanIndian,0.00104,2016
Kansas,65+,Male,OtherPacific_Islander,0.00104,2016
Kansas,65+,Male,TwoOrMore_Races,0.0008,2016
Kansas,65+,Female,NonHispanic_White,0.0007,2016
Kansas,65+,Female,AfricanAmerican,0.0024,2016
Kansas,65+,Female,Hispanic,0.0015,2016
Kansas,65+,Female,Asian,0.0011,2016
Kansas,65+,Female,AmericanIndian,0.0013,2016
Kansas,65+,Female,OtherPacific_Islander,0.0013,2016
Kansas,65+,Female,TwoOrMore_Races,0.001,2016
Kentucky,0-18,Male,NonHispanic_White,0.002912,2016
Kentucky,0-18,Male,AfricanAmerican,0.006032,2016
Kentucky,0-18,Male,Hispanic,0.006032,2016
Kentucky,0-18,Male,Asian,0.002912,2016
Kentucky,0-18,Male,AmericanIndian,0,2016
Kentucky,0-18,Male,OtherPacific_Islander,0.004576,2016
Kentucky,0-18,Male,TwoOrMore_Races,0.003328,2016
Kentucky,0-18,Female,NonHispanic_White,0.003808,2016
Kentucky,0-18,Female,AfricanAmerican,0.007888,2016
Kentucky,0-18,Female,Hispanic,0.007888,2016
Kentucky,0-18,Female,Asian,0.003808,2016
Kentucky,0-18,Female,AmericanIndian,0,2016
Kentucky,0-18,Female,OtherPacific_Islander,0.005984,2016
Kentucky,0-18,Female,TwoOrMore_Races,0.004352,2016
Kentucky,19-64,Male,NonHispanic_White,0.002912,2016
Kentucky,19-64,Male,AfricanAmerican,0.006032,2016
Kentucky,19-64,Male,Hispanic,0.006032,2016
Kentucky,19-64,Male,Asian,0.002912,2016
Kentucky,19-64,Male,AmericanIndian,0,2016
Kentucky,19-64,Male,OtherPacific_Islander,0.004576,2016
Kentucky,19-64,Male,TwoOrMore_Races,0.003328,2016
Kentucky,19-64,Female,NonHispanic_White,0.003808,2016
Kentucky,19-64,Female,AfricanAmerican,0.007888,2016
Kentucky,19-64,Female,Hispanic,0.007888,2016
Kentucky,19-64,Female,Asian,0.003808,2016
Kentucky,19-64,Female,AmericanIndian,0,2016
Kentucky,19-64,Female,OtherPacific_Islander,0.005984,2016
Kentucky,19-64,Female,TwoOrMore_Races,0.004352,2016
Kentucky,65+,Male,NonHispanic_White,0.002912,2016
Kentucky,65+,Male,AfricanAmerican,0.006032,2016
Kentucky,65+,Male,Hispanic,0.006032,2016
Kentucky,65+,Male,Asian,0.002912,2016
Kentucky,65+,Male,AmericanIndian,0,2016
Kentucky,65+,Male,OtherPacific_Islander,0.004576,2016
Kentucky,65+,Male,TwoOrMore_Races,0.003328,2016
Kentucky,65+,Female,NonHispanic_White,0.003808,2016
Kentucky,65+,Female,AfricanAmerican,0.007888,2016
Kentucky,65+,Female,Hispanic,0.007888,2016
Kentucky,65+,Female,Asian,0.003808,2016
Kentucky,65+,Female,AmericanIndian,0,2016
Kentucky,65+,Female,OtherPacific_Islander,0.005984,2016
Kentucky,65+,Female,TwoOrMore_Races,0.004352,2016
Louisiana,0-18,Male,NonHispanic_White,0.00216,2016
Louisiana,0-18,Male,AfricanAmerican,0.006912,2016
Louisiana,0-18,Male,Hispanic,0.00432,2016
Louisiana,0-18,Male,Asian,0.00324,2016
Louisiana,0-18,Male,AmericanIndian,0.006048,2016
Louisiana,0-18,Male,OtherPacific_Islander,0.004536,2016
Louisiana,0-18,Male,TwoOrMore_Races,0.003888,2016
Louisiana,0-18,Female,NonHispanic_White,0.00324,2016
Louisiana,0-18,Female,AfricanAmerican,0.010368,2016
Louisiana,0-18,Female,Hispanic,0.00648,2016
Louisiana,0-18,Female,Asian,0.00486,2016
Louisiana,0-18,Female,AmericanIndian,0.009072,2016
Louisiana,0-18,Female,OtherPacific_Islander,0.006804,2016
Louisiana,0-18,Female,TwoOrMore_Races,0.005832,2016
Louisiana,19-64,Male,NonHispanic_White,0.00216,2016
Louisiana,19-64,Male,AfricanAmerican,0.006912,2016
Louisiana,19-64,Male,Hispanic,0.00432,2016
Louisiana,19-64,Male,Asian,0.00324,2016
Louisiana,19-64,Male,AmericanIndian,0.006048,2016
Louisiana,19-64,Male,OtherPacific_Islander,0.004536,2016
Louisiana,19-64,Male,TwoOrMore_Races,0.003888,2016
Louisiana,19-64,Female,NonHispanic_White,0.00324,2016
Louisiana,19-64,Female,AfricanAmerican,0.010368,2016
Louisiana,19-64,Female,Hispanic,0.00648,2016
Louisiana,19-64,Female,Asian,0.00486,2016
Louisiana,19-64,Female,AmericanIndian,0.009072,2016
Louisiana,19-64,Female,OtherPacific_Islander,0.006804,2016
Louisiana,19-64,Female,TwoOrMore_Races,0.005832,2016
Louisiana,65+,Male,NonHispanic_White,0.00216,2016
Louisiana,65+,Male,AfricanAmerican,0.006912,2016
Louisiana,65+,Male,Hispanic,0.00432,2016
Louisiana,65+,Male,Asian,0.00324,2016
Louisiana,65+,Male,AmericanIndian,0.006048,2016
Louisiana,65+,Male,OtherPacific_Islander,0.004536,2016
Louisiana,65+,Male,TwoOrMore_Races,0.003888,2016
Louisiana,65+,Female,NonHispanic_White,0.00324,2016
Louisiana,65+,Female,AfricanAmerican,0.010368,2016
Louisiana,65+,Female,Hispanic,0.00648,2016
Louisiana,65+,Female,Asian,0.00486,2016
Louisiana,65+,Female,AmericanIndian,0.009072,2016
Louisiana,65+,Female,OtherPacific_Islander,0.006804,2016
Louisiana,65+,Female,TwoOrMore_Races,0.005832,2016
Maine,0-18,Male,NonHispanic_White,0.00088,2016
Maine,0-18,Male,AfricanAmerican,0.003872,2016
Maine,0-18,Male,Hispanic,0.001144,2016
Maine,0-18,Male,Asian,0,2016
Maine,0-18,Male,AmericanIndian,0.002552,2016
Maine,0-18,Male,OtherPacific_Islander,0.002024,2016
Maine,0-18,Male,TwoOrMore_Races,0.000968,2016
Maine,0-18,Female,NonHispanic_White,0.00121,2016
Maine,0-18,Female,AfricanAmerican,0.005324,2016
Maine,0-18,Female,Hispanic,0.001573,2016
Maine,0-18,Female,Asian,0,2016
Maine,0-18,Female,AmericanIndian,0.003509,2016
Maine,0-18,Female,OtherPacific_Islander,0.002783,2016
Maine,0-18,Female,TwoOrMore_Races,0.001331,2016
Maine,19-64,Male,NonHispanic_White,0.00088,2016
Maine,19-64,Male,AfricanAmerican,0.003872,2016
Maine,19-64,Male,Hispanic,0.001144,2016
Maine,19-64,Male,Asian,0,2016
Maine,19-64,Male,AmericanIndian,0.002552,2016
Maine,19-64,Male,OtherPacific_Islander,0.002024,2016
Maine,19-64,Male,TwoOrMore_Races,0.000968,2016
Maine,19-64,Female,NonHispanic_White,0.00121,2016
Maine,19-64,Female,AfricanAmerican,0.005324,2016
Maine,19-64,Female,Hispanic,0.001573,2016
Maine,19-64,Female,Asian,0,2016
Maine,19-64,Female,AmericanIndian,0.003509,2016
Maine,19-64,Female,OtherPacific_Islander,0.002783,2016
Maine,19-64,Female,TwoOrMore_Races,0.001331,2016
Maine,65+,Male,NonHispanic_White,0.00088,2016
Maine,65+,Male,AfricanAmerican,0.003872,2016
Maine,65+,Male,Hispanic,0.001144,2016
Maine,65+,Male,Asian,0,2016
Maine,65+,Male,AmericanIndian,0.002552,2016
Maine,65+,Male,OtherPacific_Islander,0.002024,2016
Maine,65+,Male,TwoOrMore_Races,0.000968,2016
Maine,65+,Female,NonHispanic_White,0.00121,2016
Maine,65+,Female,AfricanAmerican,0.005324,2016
Maine,65+,Female,Hispanic,0.001573,2016
Maine,65+,Female,Asian,0,2016
Maine,65+,Female,AmericanIndian,0.003509,2016
Maine,65+,Female,OtherPacific_Islander,0.002783,2016
Maine,65+,Female,TwoOrMore_Races,0.001331,2016
Maryland,0-18,Male,NonHispanic_White,0.000175,2016
Maryland,0-18,Male,AfricanAmerican,0.000385,2016
Maryland,0-18,Male,Hispanic,0.000315,2016
Maryland,0-18,Male,Asian,0.00021,2016
Maryland,0-18,Male,AmericanIndian,0,2016
Maryland,0-18,Male,OtherPacific_Islander,0.00028,2016
Maryland,0-18,Male,TwoOrMore_Races,0.000245,2016
Maryland,0-18,Female,NonHispanic_White,0.000245,2016
Maryland,0-18,Female,AfricanAmerican,0.000539,2016
Maryland,0-18,Female,Hispanic,0.000441,2016
Maryland,0-18,Female,Asian,0.000294,2016
Maryland,0-18,Female,AmericanIndian,0,2016
Maryland,0-18,Female,OtherPacific_Islander,0.000392,2016
Maryland,0-18,Female,TwoOrMore_Races,0.000343,2016
Maryland,19-64,Male,NonHispanic_White,0.000175,2016
Maryland,19-64,Male,AfricanAmerican,0.000385,2016
Maryland,19-64,Male,Hispanic,0.000315,2016
Maryland,19-64,Male,Asian,0.00021,2016
Maryland,19-64,Male,AmericanIndian,0,2016
Maryland,19-64,Male,OtherPacific_Islander,0.00028,2016
Maryland,19-64,Male,TwoOrMore_Races,0.000245,2016
Maryland,19-64,Female,NonHispanic_White,0.000245,2016
Maryland,19-64,Female,AfricanAmerican,0.000539,2016
Maryland,19-64,Female,Hispanic,0.000441,2016
Maryland,19-64,Female,Asian,0.000294,2016
Maryland,19-64,Female,AmericanIndian,0,2016
Maryland,19-64,Female,OtherPacific_Islander,0.000392,2016
Maryland,19-64,Female,TwoOrMore_Races,0.000343,2016
Maryland,65+,Male,NonHispanic_White,0.000175,2016
Maryland,65+,Male,AfricanAmerican,0.000385,2016
Maryland,65+,Male,Hispanic,0.000315,2016
Maryland,65+,Male,Asian,0.00021,2016
Maryland,65+,Male,AmericanIndian,0,2016
Maryland,65+,Male,OtherPacific_Islander,0.00028,2016
Maryland,65+,Male,TwoOrMore_Races,0.000245,2016
Maryland,65+,Female,NonHispanic_White,0.000245,2016
Maryland,65+,Female,AfricanAmerican,0.000539,2016
Maryland,65+,Female,Hispanic,0.000441,2016
Maryland,65+,Female,Asian,0.000294,2016
Maryland,65+,Female,AmericanIndian,0,2016
Maryland,65+,Female,OtherPacific_Islander,0.000392,2016
Maryland,65+,Female,TwoOrMore_Races,0.000343,2016
Massachusetts,0-18,Male,NonHispanic_White,0.00027,2016
Massachusetts,0-18,Male,AfricanAmerican,0.000918,2016
Massachusetts,0-18,Male,Hispanic,0.001188,2016
